,university,outgoing,incoming,total,pagerank,betweenness
1879,PRIVATE HIGHER EDUCATION INSTITUTION - UNIVERSITY AMERICAN COLLEGE SKOPJE PRIVATNA USTANOVA,51.0,28.0,79.0,0.00010435055058428917,8.031847463965155e-06
1880,Panstwowa Wyzsza Szkola Zawodowa w Plocku,20.0,59.0,79.0,7.332513989972187e-05,6.0888987879394204e-05
1881,Hochschule für Musik Würzburg,42.0,36.0,78.0,0.00027141325404950997,0.00016508918179353662
1882,Syddansk Musikkonservatorium - Danish National Academy of Music,31.0,47.0,78.0,0.000279184850363157,6.11337040926155e-05
1883,Groupe ESIEA,68.0,10.0,78.0,8.869702062196226e-05,1.732105675551848e-06
1884,ESCUELA DE ARTE Y SUPERIOR DE DISEÑO DE ALICANTE/ESCOLA D'ART I SUPERIOR DE DISSENY D'ALACANT,35.0,42.0,77.0,0.00026004724819973167,0.00033685793639961234
1885,RFH-Koeln gGmbh,58.0,19.0,77.0,8.759561837792202e-05,2.507816020922436e-06
1886,Nicolae Titulescu University of Bucharest,60.0,16.0,76.0,6.66480349175806e-05,6.565832526598323e-07
1887,LATVIJAS KRISTIGA AKADEMIJA,72.0,4.0,76.0,6.840334458977258e-05,0.0002766781870645693
1888,New College Durham,0.0,76.0,76.0,0.00015111979833297128,0.0
1889,PAEDAGOGISCHE HOCHSCHULE NIEDERÖSTERREICH,39.0,37.0,76.0,0.00010925763203395333,9.632357196308215e-06
1890,CESINEC S.L,26.0,50.0,76.0,0.00012790846781970123,9.298813441054291e-06
1891,OSTBAYERISCHE TECHNISCHE HOCHSCHULEAMBERG-WEIDEN,46.0,30.0,76.0,0.00010585898605556621,3.187169532628088e-05
1892,Wszechnica Polska Szkola Wyzsza w Warszawie,53.0,22.0,75.0,8.52870071789815e-05,5.8394270532706255e-06
1893,Istanbul 29 Mayis Universitesi,33.0,42.0,75.0,0.00012616162361043707,2.0699938454888357e-05
1894,Akademie der Bildenden Künste Nürnberg,55.0,20.0,75.0,0.0001461792394650288,1.6548300557222175e-05
1895,American College,2.0,73.0,75.0,0.00020335805309029,0.0003000963355549322
1896,Escuela de Arte y Superior de Diseño Gran Canaria,35.0,40.0,75.0,0.00027630514832415175,0.00014933225818553479
1897,Panevezio kolegija,24.0,51.0,75.0,9.972472707299348e-05,0.0003248540810537189
1898,Bayburt University,75.0,0.0,75.0,5.550937588093733e-05,0.0
1899,Ecole de Biologie Industrielle,53.0,21.0,74.0,8.076919222387518e-05,7.529438598361792e-06
1900,Amasya Universitesi,74.0,0.0,74.0,5.550937588093733e-05,0.0
1901,Iskenderun Technical University,73.0,1.0,74.0,6.311165489176334e-05,4.20880643192804e-06
1902,Wyzsza Szkola Humanistyczno Ekonomiczna we Wloclawku,0.0,74.0,74.0,0.00010873470309726419,0.0
1903,ECOLE SUPERIEURE DES TECHNOLOGIES INDUSTRIELLES AVANCEES,54.0,20.0,74.0,7.553259304369727e-05,5.31918512177309e-07
1904,Istituto Superiore per le Industrie Artistiche - I.S.I.A.,56.0,18.0,74.0,0.00011726424555782847,8.536867260406534e-05
1905,Institute of Tourism Studies,46.0,28.0,74.0,0.0001152426703748326,3.0503665359304397e-06
1906,CONSERVATORIO DI MUSICA ARRIGO BOITO,31.0,43.0,74.0,0.0002302454689744311,0.0002733446807883282
1907,Escuela de Arte y Superior de Diseño de Orihuela,24.0,50.0,74.0,0.0001058306664455752,5.247152709908813e-06
1908,CESI,66.0,7.0,73.0,7.161186393406532e-05,3.630089223835837e-06
1909,STAATLICHE HOCHSCHULE FUR GESTALTUNG KARLSRUHE,27.0,46.0,73.0,0.00024375195494771284,2.6883749017930995e-05
1910,RIGAS PEDAGOGIJAS UN IZGLITIBAS VADIBAS AKADEMIJA,44.0,29.0,73.0,0.00016113930800283865,6.956377720985474e-05
1911,TURK HAVA KURUMU UNIVERSITESI VAKIF,68.0,5.0,73.0,9.484614133196156e-05,3.816395897223165e-05
1912,Podhalanska Panstwowa Wyzsza Szkola Zawodowa w Nowym Targu,35.0,38.0,73.0,9.479769237421953e-05,1.4112666377011754e-05
1913,Hochschule für Musik und Darstellende Kunst Frankfurt am Main,29.0,44.0,73.0,0.0003810574458673874,8.092227745224641e-05
1914,Berlin International University of Applied Sciences,17.0,56.0,73.0,0.00025617291315657557,3.7055120790381295e-05
1915,Academia de Muzica Gheorghe Dima,67.0,6.0,73.0,7.357795864071346e-05,3.123834525908055e-05
1916,Karamanoglu Mehmetbey University,70.0,3.0,73.0,5.938060359841676e-05,0.00039649199090244984
1917,ECOLE NATIONALE SUPERIEURE DES ARTS APPLIQUES ET DES METIERS D'ART OLIVIER DE SERRES,39.0,34.0,73.0,0.00013119172069635097,4.74713668335457e-06
1918,REPUBLIC OF MACEDONIA - UNIVERSITY FOR INFORMATION SCIENCE AND TECHNOLOGY ST.PAUL THE APOSTLE OHRID,63.0,9.0,72.0,7.973975781527261e-05,2.6876689379587155e-06
1919,Escola Superior de Educação de Fafe,15.0,57.0,72.0,0.00013133870714763471,1.4591076362604492e-06
1920,LINK CAMPUS UNIVERSITY,27.0,45.0,72.0,0.00010194678386666695,2.423242721803933e-06
1921,EIA - ENSINO E INVESTIGACAO E ADMINISTRACAO SA,8.0,64.0,72.0,0.00011416202025111031,0.0014675134039158482
1922,HOCHSCHULE BIBERACH,60.0,12.0,72.0,9.816130579275017e-05,5.275476771236904e-06
1923,ERHVERVSAKADEMI DANIA,36.0,36.0,72.0,0.00012736493660387932,6.932237948123254e-06
1924,CAMPUS 02 FACHHOCHSCHULE DER WIRTSCHAFT GMBH,7.0,64.0,71.0,0.00017001275845655538,9.634842642699298e-06
1925,EUROPEAN UNIVERSITY INSTITUTE,61.0,10.0,71.0,9.224235384414271e-05,1.3004561678156053e-06
1926,Ecole Supérieure des Beaux-Arts de NANTES Métropole,42.0,29.0,71.0,0.00014620441276762597,1.0116783499783677e-05
1927,UNIVERSITATEA NATIONALA DE ARTA TEATRALA SI CINEMATOGRAFICA ION LUCA CARAGIALE DIN BUCURESTI,36.0,35.0,71.0,0.0002075269625223677,0.00031738875300130475
1928,NORWICH UNIVERSITY OF THE ARTS,16.0,55.0,71.0,0.0001326174529467955,2.451995943801823e-05
1929,ANOTATI SCHOLI PEDAGOGIKIS & TECHNOLOGIKIS EKPEDEFSIS,48.0,23.0,71.0,0.00010227916733937206,3.0503841257833284e-06
1930,Trinity Laban Conservatoire of Music and Dance,19.0,52.0,71.0,0.0003551121285599952,0.00010248869604441323
1931,BATMAN UNIVERSITESI,71.0,0.0,71.0,5.550937588093733e-05,0.0
1932,"Conservatorio di Musica ""Luigi Cherubini""",17.0,54.0,71.0,0.000252478505499395,4.863342471264475e-05
1933,ISTITUTO SUPERIORE INDUSTRIE ARTISTICHE URBINO,34.0,37.0,71.0,0.0002221776110608295,3.9087211371498484e-05
1934,HELMUT SCHMIDT UNIVERSITAT UNIVERSITAT DER BUNDESWEHR HAMBURG,43.0,27.0,70.0,0.00017536594223086844,0.00012768616858989049
1935,"INSTITUTE OF EDUCATION, UNIVERSITY OF LONDON",0.0,70.0,70.0,0.00023385793393419685,0.0
1936,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE,70.0,0.0,70.0,5.550937588093733e-05,0.0
1937,ROYAL COLLEGE OF MUSIC,29.0,41.0,70.0,0.0003622486122307846,1.3183849880909635e-05
1938,BEZM-I ALEN VAKIF UNIVERSITESI,53.0,17.0,70.0,8.464010463122854e-05,4.087867232170502e-06
1939,Académie des Beaux-Arts de Tournai,11.0,58.0,69.0,0.00014204880425093308,1.0317048731314964e-05
1940,VELEUCILISTE S PRAVOM JAVNOSTI BALTAZAR ZAPRESIC,51.0,18.0,69.0,8.167275697084386e-05,2.9616023617645873e-05
1941,Ecole nationale supérieure d'art de nancy,31.0,38.0,69.0,0.0001298364009068204,1.765841974593147e-05
1942,Ecole nationale d'ingénieurs de metz,56.0,13.0,69.0,8.279761024576283e-05,5.21171828024195e-06
1943,ECOLES DE SAINT-CYR COETQUIDAN,0.0,69.0,69.0,0.00021699272062467235,0.0
1944,Akademia Muzyczna im. Grazyny i Kiejstuta Bacewiczow w Lodzi,58.0,11.0,69.0,0.00011107054051554167,3.577829435849494e-05
1945,UNIVERSITATEA NATIONALA DE MUZICA BUCURESTI,53.0,16.0,69.0,0.00014276069121389436,0.0001382208320791216
1946,Kungl. Konsthögskolan,22.0,46.0,68.0,0.00026330613006067,8.923033285301669e-06
1947,NEW DESIGN UNIVERSITY PRIVATUNIVERSITAT GESMBH,34.0,33.0,67.0,0.00017943177653883285,5.0431053213637786e-05
1948,VID VITENSKAPELIGE HOGSKOLE AS,18.0,49.0,67.0,0.00016490885174855338,3.586889630626757e-05
1949,Szkola Glowna Turystyki i Rekreacji,47.0,20.0,67.0,9.429157078600698e-05,2.2041428791439592e-05
1950,WYZSZA SZKOLA BIZNESU,30.0,37.0,67.0,0.00012788043225760704,1.9669590585136918e-05
1951,Istanbul esenyurt university,61.0,6.0,67.0,6.788898583202888e-05,3.732332480974241e-06
1952,"Bard College Berlin, A Liberal Arts University gGmbH",31.0,36.0,67.0,8.878564457343503e-05,2.929760902942791e-08
1953,MORAVSKA VYSOKA SKOLA OLOMOUC O.P.S,21.0,46.0,67.0,0.00014507129467475924,0.00010178921995789335
1954,ALLATORVOSTUDOMANYI EGYETEM,5.0,61.0,66.0,0.0001605007960344327,4.0173135041401004e-06
1955,ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS,37.0,29.0,66.0,0.000112807854308694,5.06031520389009e-07
1956,KATHOLISCHE HOCHSCHULE FREIBURG GGMBH,58.0,8.0,66.0,8.699600276957525e-05,5.029883068142061e-06
1957,Collegium Da Vinci,45.0,21.0,66.0,8.177574927402834e-05,1.4626447620587345e-05
1958,University of Music Carl Maria von Weber Dresden,24.0,42.0,66.0,0.0002756551175998408,0.00018413497301427212
1959,ALYTAUS KOLEGIJA,31.0,35.0,66.0,8.18096937625706e-05,2.6342184706533013e-06
1960,Libertas International University,37.0,29.0,66.0,0.00010564931792643945,3.318187444353296e-05
1961,Pôle supérieur d'enseignement artistique Paris Boulogne-Billancourt,30.0,35.0,65.0,0.0003171573779675474,9.32720463610943e-05
1962,Nikola Yonkov Vaptsarov Naval Academy,27.0,38.0,65.0,8.673504050291122e-05,7.097337738496846e-06
1963,ESIAME - ESSCA DEVELOPPEMENT,62.0,3.0,65.0,9.932873755146698e-05,1.2095467748795419e-05
1964,THE SCOTTISH ASSOCIATION FOR MARINESCIENCE LBG,42.0,23.0,65.0,9.120752801149908e-05,7.757132016730528e-07
1965,ENSAE PARIS TECH,17.0,47.0,64.0,7.733792409848016e-05,2.523777999219825e-08
1966,Debreceni Református Hittudományi Egyetem,35.0,29.0,64.0,8.657357688545125e-05,4.617821975958022e-05
1967,HOGSKOLEN I GJOVIK,1.0,63.0,64.0,0.0001649273304981056,4.1901124449534275e-07
1968,LYCEE POLYVALENT GEORGES FRECHE,12.0,52.0,64.0,0.00011458525819616711,2.71148545915247e-05
1969,Andrei Saguna University of Constanta,27.0,37.0,64.0,7.709867940343931e-05,2.289704601621095e-06
1970,Katholische Hochschule für Sozialwesen Berlin (KHSB),40.0,24.0,64.0,0.0001059305518255175,3.7001719318565338e-06
1971,ART & DESIGN INSTITUT,20.0,44.0,64.0,0.0002847588477128302,6.499374547670828e-05
1972,THE MAIN SCHOOL OF FIRE SERVICE,37.0,26.0,63.0,0.00021207370607723467,2.7236376855472695e-05
1973,Wyzsza Szkola Handlowa im. Boleslawa Markowskiego,52.0,11.0,63.0,9.873313734964939e-05,2.2443497896074628e-05
1974,SULEYMAN SAH UNIVERSITESI,48.0,15.0,63.0,7.538244823672392e-05,4.954029013185905e-06
1975,University of Cumbria (formerly St Martin's College),0.0,62.0,62.0,0.00014419818070671522,0.0
1976,PA COLLEGE LIMITED,6.0,56.0,62.0,0.0001412570509511748,7.827407620823435e-06
1977,Aula Abierta S.A.,27.0,35.0,62.0,0.0002261785486370203,8.623190484089094e-05
1978,Musikene Centro Superior de Música del País Vasco/Euskal Herriko Goi Mailako Musika Ikastegia,33.0,29.0,62.0,0.00031697740341485775,3.184935769662536e-05
1979,Haute Ecole en Hainaut,28.0,34.0,62.0,0.00016871365972620438,0.0005392760746371043
1980,FUNDACIO PER A LA UNIVERSITAT OBERTA DE CATALUNYA,42.0,20.0,62.0,7.888847674930634e-05,1.414893422343001e-06
1981,Miedzynarodowa Wyzsza Szkola Logistyki i Transportu we Wroclawiu,31.0,31.0,62.0,0.00010759895085967421,1.5762710261082407e-05
1982,CONSERVATOIRE NATIONAL DES ARTS ET METIERS,56.0,6.0,62.0,7.30650628110034e-05,2.933511565058945e-06
1983,ACIBADEM UNIVERSITESI,51.0,11.0,62.0,0.0001001524765286976,2.1175727657642697e-05
1984,D. A. Tsenov Academy of Economics,52.0,10.0,62.0,8.822875090557818e-05,3.1587853956333877e-05
1985,ECOLE NATIONALE SUPERIEURE D'INGENIEURS DE CAEN,37.0,25.0,62.0,8.101493961855609e-05,1.1452908875414772e-06
1986,Escuela de Arte San Telmo,34.0,28.0,62.0,0.00022077174028959414,0.0004675860319788232
1987,Wyzsza Szkola Jezykow Obcych im. Samuela Bogumila Lindego,36.0,25.0,61.0,8.079071729304375e-05,8.255098208950106e-07
1988,Veleuciliste u Rijeci,23.0,38.0,61.0,0.00011863057119642595,1.4474242021420726e-05
1989,"Soukroma vysoka skola ekonomickych studii, s. r. o.",5.0,56.0,61.0,0.00012456298369477282,9.116099402402991e-06
1990,ANTALYA BILIM UNIVERSITESI,56.0,5.0,61.0,8.563775401738102e-05,9.128275279839086e-06
1991,Stiftelsen Rödakorshemmet/Röda Korsets Högskola,42.0,19.0,61.0,9.614425565935494e-05,1.330334516616028e-06
1992,UNIVERSIDADE ABERTA,2.0,59.0,61.0,0.00015608914482457918,0.00012099390168385787
1993,MEF UNIVERSITESI,56.0,5.0,61.0,7.28600867483477e-05,1.0113228473233738e-06
1994,INSEEC Alpes-Savoie,18.0,43.0,61.0,0.00014479392440902992,4.668324028175379e-06
1995,"Hochschule fuer Wirtschaft, Technik und Kultur gGmbH",19.0,42.0,61.0,0.00010558258447996857,9.110292253686528e-06
1996,Ensapc - Ecole nationale supérieure d'arts de Paris Cergy,35.0,26.0,61.0,0.00018621053596741248,3.1749933263081565e-05
1997,Escuela Superior de Diseño de la Región de Murcia,39.0,21.0,60.0,0.00010646522778658653,2.5897966156389006e-05
1998,Institut fuer Fremdsprachen-Berufe GmbH - Fachakademie fuer Uebersetzen und Dolmetschen,10.0,50.0,60.0,9.875316692373859e-05,2.162750421437172e-06
1999,Beykoz Üniversitesi,58.0,2.0,60.0,6.040435900762651e-05,4.594183378865448e-06
2000,Siaures Lietuvos kolegija,7.0,52.0,59.0,0.00010718370072617195,5.0624020192901975e-06
2001,"Hochschule für Musik ""Hanns Eisler"" Berlin",0.0,59.0,59.0,0.0004288932810780628,0.0
2002,Medimursko veleuciliste u Cakovcu,39.0,20.0,59.0,9.78031176410248e-05,1.2294204461625478e-05
2003,Private Pädagogische Hochschule - Hochschulstiftung der Diözese Innsbruck,31.0,27.0,58.0,0.00010103139183336292,5.592440652788686e-06
2004,ISTOM Ecole supérieure d'agro-développement international,58.0,0.0,58.0,5.550937588093733e-05,0.0
2005,TURKISH-GERMAN UNIVERSITY,48.0,10.0,58.0,8.263986243686034e-05,7.097177956784333e-07
2006,Wyzsza Szkola Menedzerska w Warszawie,14.0,44.0,58.0,8.95785876455838e-05,3.535234527890766e-05
2007,IMEP,27.0,31.0,58.0,0.0001868209363192431,0.0001673362092027286
2008,TELECOM BRETAGNE,48.0,10.0,58.0,8.684714475000834e-05,3.0962876170474566e-07
2009,UNIVERSITATEA CONSTANTIN BRANCOVEANU DIN PITESTI,44.0,14.0,58.0,6.810134464480219e-05,1.3562693583881065e-06
2010,"Conservatorio di Musica ""A. Corelli"" Messina",49.0,9.0,58.0,8.07618525992735e-05,1.018401951121783e-05
2011,ECOLE NATIONALE SUPERIEURE D'INFORMATIQUE POUR L'INDUSTRIE ET L'ENTREPRISE,51.0,7.0,58.0,6.735516136294893e-05,1.2873547742653926e-06
2012,EESTI ETTEVÕTLUSKÕRGKOOL MAINOR,3.0,55.0,58.0,0.00010698809419899737,5.864849348599273e-06
2013,Escuela de Arte y Superior de Diseño Mestre Mateo,48.0,9.0,57.0,9.757898040029545e-05,1.4022195554804303e-05
2014,Escola Superior Náutica Infante D. Henrique,18.0,39.0,57.0,9.904136682198246e-05,2.0817369169660813e-06
2015,HMKW Hochschule für Medien Kommunikation und Witschaft,26.0,31.0,57.0,0.0001250194223317063,5.0019976587877935e-06
2016,Ecole supérieure des Arts de l'image LE 75,25.0,32.0,57.0,0.00015463592958880144,3.453707456954801e-05
2017,STREDOEUROPSKA VYSOKA SKOLA V SKALICI,42.0,15.0,57.0,6.743283285692938e-05,0.000190661127329892
2018,HAUTE ECOLE PAUL-HENRI SPAAK,10.0,47.0,57.0,0.00011117276755722694,0.00015801252547349476
2019,ACCADEMIA DI BELLE ARTI DI LECCE,17.0,40.0,57.0,0.0001698281430442133,7.737066267037716e-05
2020,SUP DE PUB,43.0,13.0,56.0,0.0001139542195418137,5.9569283567670345e-06
2021,HOGSKOLEN I NORD TRONDELAG,7.0,49.0,56.0,0.00014417634006888257,7.954305497013912e-06
2022,FACHHOCHSCHULE ERFURT,30.0,26.0,56.0,0.00010950868299420337,1.1676784058258243e-05
2023,UNIVERSITATEA DIN PETROSANI,18.0,38.0,56.0,7.418191021254719e-05,8.117137366590848e-07
2024,Panstwowa Wyzsza Szkola Teatralna im. Ludwika Solskiego w Krakowie,26.0,30.0,56.0,0.00013982371233464127,7.874650071459254e-06
2025,"CONSERVATORIO STATALE DI MUSICA ""JACOPO TOMADINI""",40.0,16.0,56.0,0.0001122011206189523,2.134241902987443e-05
2026,ECOLE SUPERIEURE D'ART ET DESIGN LEHAVRE ROUEN,48.0,8.0,56.0,9.256345912807509e-05,1.1897595032152546e-05
2027,Royal Irish Academy of Music,16.0,40.0,56.0,0.0002714485631664665,1.725215210391183e-05
2028,UNIVERSITATEA MARITIMA DIN CONSTANTA,52.0,4.0,56.0,6.166578072212959e-05,7.06658993557853e-07
2029,école supérieure d'arts et médias de Caen/Cherbourg,38.0,18.0,56.0,0.00010548372390098196,4.472543689303802e-06
2030,Abdullah Gul University,54.0,2.0,56.0,6.536212795353672e-05,7.3699510933815e-07
2031,Arts University Bournemouth higher education corporation,11.0,44.0,55.0,0.00014594792940061704,5.259131860991778e-06
2032,TECHNICAL UNIVERSITY - GABROVO,46.0,9.0,55.0,8.346408894682197e-05,5.7890620063761544e-06
2033,Haute Ecole Bruxelles-Brabant (HE2B),26.0,29.0,55.0,0.00015925732811615658,0.00044300780621944205
2034,Fachhochschule der Wirtschaft Nordrhein-Westfalen gGmbH,53.0,1.0,54.0,7.830395446139355e-05,5.334617358194726e-06
2035,Hellenic Army Academy,30.0,24.0,54.0,0.00013883685562546676,2.459652637800448e-07
2036,Academy of the Ministry of Interior Bulgaria,54.0,0.0,54.0,5.550937588093733e-05,0.0
2037,Istituto Superiore per le Industrie Artistiche,46.0,8.0,54.0,8.155018525724493e-05,3.5766500894579883e-06
2038,"Conservatorio di musica ""F.A. Bonporti"" di Trento",35.0,19.0,54.0,0.00013275203838393062,2.4438769371553725e-05
2039,Joseph Haydn Konservatorium des Landes Burgenland,6.0,48.0,54.0,0.00020336319832871003,1.406369850165318e-05
2040,ILERI,37.0,17.0,54.0,7.589023475169772e-05,3.514071108451026e-07
2041,Zachodniopomorska Szkola Biznesu,2.0,52.0,54.0,9.141344596410777e-05,8.603983686939795e-07
2042,Wyzsza Szkola Administracji i Biznesu im. E. Kwiatkowskiego w Gdyni,19.0,35.0,54.0,7.016892944712753e-05,1.3061117750309744e-05
2043,VETERINAERMEDIZINISCHE UNIVERSITAET WIEN,8.0,46.0,54.0,0.00015915263202656782,1.913462577702758e-06
2044,LANDBUNADARHASKOLI ISLANDS,25.0,29.0,54.0,0.00010891464904180361,3.0329595894369617e-06
2045,Zirve University,53.0,1.0,54.0,6.377174543327805e-05,0.00018358200195141126
2046,"Conservatorio Superior de musica ""Rafael Orozco"" Cordoba",43.0,11.0,54.0,0.0001475131328356513,0.00037083455478718766
2047,Conservatorio di Musica Francesco Venezze,48.0,5.0,53.0,7.161757078691224e-05,1.2221703381592434e-05
2048,Hochschule fuer Musik Nuernberg,20.0,33.0,53.0,0.00021662614861862783,5.002704029292771e-05
2049,Wyzsza Szkola Bankowa w Toruniu,31.0,22.0,53.0,8.618357674460757e-05,2.048313063750726e-06
2050,HOCHSCHULE HAMM-LIPPSTADT,51.0,2.0,53.0,6.245204745543078e-05,2.5203618833043897e-06
2051,Escuela de arte y superior de diseño Pablo Picasso/Escola de arte e superior de deseño Pablo Picasso,40.0,13.0,53.0,8.219466042262545e-05,1.0420172419680367e-05
2052,"CONSERVATORIO SUPERIOR DE MÚSICA ""EDUARDO MARTÍNEZ TORNER"" DEL PRINCIPADO DE ASTURIAS",38.0,15.0,53.0,0.00012854385886336701,6.823946866284177e-05
2053,Ecole Supérieure d'Art Félix Ciccolini,37.0,16.0,53.0,0.0001326334631739728,2.8968640726813204e-05
2054,Staatliche Hochschule für Musik und Darstellende Kunst Mannheim,20.0,33.0,53.0,0.00021277892824222132,2.2974040277651474e-05
2055,Filmuniversität Babelsberg KONRAD WOLF,24.0,29.0,53.0,0.00019532115399977743,4.56553958306513e-05
2056,ECOLE NATIONALE DES TRAVAUX PUBLICS DE L'ETAT,44.0,8.0,52.0,7.49467793972949e-05,4.3896825198822713e-08
2057,Alanya Alaaddin Keykubat University,43.0,9.0,52.0,7.750035876756183e-05,1.1408687070135386e-05
2058,YNCREA MEDITERRANEE,49.0,3.0,52.0,6.420471263123015e-05,4.516823714289032e-07
2059,Conservatorio Statale di Musica Guido Cantelli,29.0,22.0,51.0,0.00010149864474921605,0.00016068355282205339
2060,PROF DR ASEN ZLATAROV UNIVERSITY,17.0,34.0,51.0,0.00012683261830182782,0.00025776639786781897
2061,Groupe 3iL,51.0,0.0,51.0,5.550937588093733e-05,0.0
2062,ESCUELA DE ARTE Y SUPERIOR DE DISEÑO VITORIA-GASTEIZ,49.0,2.0,51.0,6.842265528793678e-05,1.5254071631503054e-06
2063,Royal Academy of Music,12.0,39.0,51.0,0.00035379673845295837,6.583303274407927e-06
2064,EPA VILLA ARSON,24.0,27.0,51.0,0.00019648666178354713,1.0526396162777634e-05
2065,Vincenzo Foppa Società Cooperativa Sociale ONLUS,28.0,23.0,51.0,0.0001644087175198023,0.0003600483515945656
2066,"NATZIONALNA AKADEMIYA ZA TEATRALNO I FILMOVO IZKUSTVO ""KRUSTYO SARAFOV"" (NATFIZ)",33.0,18.0,51.0,0.00012256268229848455,2.336643345910407e-05
2067,Saint Nicholas Montessori College Ireland,15.0,35.0,50.0,9.921823627091456e-05,4.954264477346905e-07
2068,HOCHSCHULE NEUBRANDENBURG,42.0,8.0,50.0,7.653329084471258e-05,1.7797235000826401e-06
2069,ADANA ALPARSLAN TURKES BILIM VE TEKNOLOJI UNIVERSITESI,50.0,0.0,50.0,5.550937588093733e-05,0.0
2070,Ecole Supérieure Hôtelière,42.0,8.0,50.0,8.132712450968352e-05,2.274570382791132e-06
2071,Fundação Terras de Santa Maria da Feira/ ISVOUGA,20.0,30.0,50.0,9.693443066064785e-05,5.1619865491735495e-06
2072,Evangelische Hochschule Berlin,25.0,25.0,50.0,0.00011710976489501157,5.141910987521423e-05
2073,Høyskolen Kristiania,26.0,24.0,50.0,0.0002011916857890728,0.0001263411107860319
2074,"Heythrop College, University of London",8.0,42.0,50.0,0.00013603874706616772,9.593822664990683e-07
2075,"Conservatorio Superior de Música ""Manuel Massotti Littel""",38.0,11.0,49.0,0.00010237888481239149,3.5508419677105364e-05
2076,Wyzsza Szkola Bezpieczenstwa z siedziba w Poznaniu,11.0,38.0,49.0,7.218638182123364e-05,4.550023840186585e-06
2077,"ALMA MATER EUROPAEA-EVROPSKI CENTER, MARIBOR",5.0,44.0,49.0,0.0001025606577047637,1.121057248769328e-05
2078,Bursa Teknik Universitesi,48.0,1.0,49.0,5.804614834773423e-05,4.022675926119245e-07
2079,Conservatorio Superior de Música de Aragón,29.0,20.0,49.0,0.0002076367183052015,5.000287474201973e-05
2080,Vilniaus kooperacijos kolegija,8.0,41.0,49.0,0.00011804305446118298,6.389133317743642e-06
2081,"Conservatorio di Musica ""G. P. da Palestrina""",30.0,19.0,49.0,0.00011874230335245489,1.6868981797695276e-05
